#az(d)       el(d) polygon_ids
  13.902509   -0.880578 1734
 339.743774   -0.973841 2980
 346.798462   -0.286477 3040
   9.659905   -0.124518 1707
 358.526292   -0.352934 3140
 356.944885    1.070791 1606
  11.107565    1.020709   93
   0.402171    0.053825    0
 352.182953    0.781751 1429
   8.612839   -0.362749 1690
   6.013780   -0.465103 1668
 347.793335   -0.166688 3051
  14.743542    1.033210  283
  21.388103   -0.718412 1906
  30.720090   -0.276242 2435
   5.429404   -0.506030 1665
  33.059437   -0.751046 2452
 354.836548    0.430788 1454
   7.793083   -0.845408 1679
 356.051037   -0.948499 3116
   3.066033    0.390859   25
 348.114522    0.875488 1390
 338.659393   -0.789061 2968
   0.920440    0.471790    8
   6.857982   -0.733096 1671
   1.197451   -0.694836 1635
  10.554709    0.270800   86
  31.718197   -0.104894 2446
 354.306732   -0.530645 3097
  13.757525    0.946018  116
  11.837763    0.158985   99
 348.594434   -0.837761 3055
  34.748519    0.407724  847
 346.678406   -0.513955 3040
  19.579451   -0.983513 1861
 346.202942    0.357343 1379
  14.967710    1.099165  395
 346.598755   -0.769789 3040
 350.970581   -0.661878 3066
   0.397975   -0.701894 1624
   0.828268    0.356780    8
  31.261715   -0.294187 2440
 350.374176   -0.412715 3066
 332.408142    0.470551 1210
 350.757364    0.252800 1415
  18.631702    0.336675  563
   4.900725    0.494791   40
  11.219827   -0.140617 1716
  33.573781    0.447391  841
 353.239319   -1.045324 3094
  33.480141   -0.904221 2453
 358.678284   -0.140990 3140
 352.405121    0.838820 1589
   5.729212   -0.425966 1668
   5.255632    0.132840   40
  10.258664   -0.303861 1707
  23.466648   -0.286417 2564
  29.374119    0.042730  813
  23.478014    0.272019  927
   1.394465    0.664018   14
  18.121380   -0.937034 1980
   5.646181   -0.812511 1659
 353.890015   -0.826703 3097
   7.640100    0.660264   63
 349.168304   -0.155891 3062
 352.081848   -0.646068 3079
 345.099976   -0.284444 3032
   5.598030   -0.224654 1670
   9.517386    0.697990   81
  22.075347    1.126138  234
  10.858889   -0.581758 1710
  27.329349   -1.044798 2599
  30.545732   -0.373824 2435
  17.946569    0.354478  418
  20.910150    0.916501  165
   6.810909    0.761769   57
 352.208486    0.683094 1429
  25.290833    0.481738 1079
 347.822793   -0.631341 3051
 358.766266    0.084528 1487
  12.994872    0.173540  111
  11.024337    0.259683   93
 354.740112   -0.829575 3240
  35.664226   -0.968409 2469
   4.472115    0.458166   36
  23.558180    0.829526  871
   3.193279   -0.003576 1646
  13.896372   -0.797315 1736
  31.105570    0.160149  826
  25.751250    0.893975 1201
 351.824800    0.096052 1423
 351.345154   -0.410843 3069
  24.941545    0.836835  897
  16.272688    0.328729  205
 354.262451   -0.774209 3097
  10.796846   -0.142163 1710
 357.708923    0.867324 1477
  34.473778    0.980008  847
  22.946247   -0.176819 2667
  29.920030    0.836153  816
  25.332460   -0.433923 2503
  27.229139   -0.606347 2599
   3.835612    0.454615   30
  12.767908   -0.464671 1724
  18.528130    1.107433  365
 345.130341    0.863175 1372
   6.679081    0.669570   57
  19.125931    0.874700  274
   0.719689   -0.058601 1627
  16.255007    0.110075  205
 357.280243    0.266468 1470
   9.308817   -0.934484 1701
 357.080566    0.649922 1470
 345.648438    0.613396 1375
  31.735453   -0.052920 2446
  33.633758    0.661325  841
  31.926557   -0.858733 2446
  27.703472    0.690605  804
  34.746483    0.225323  847
 349.398712    0.091948 1404
  24.331005   -0.812994 2699
 359.987747   -0.378828 3255
   6.675722    0.120053   51
  24.886158   -1.020894 2705
   8.346254    1.010385   68
 345.849019    0.270880 1377
   5.707103    0.213862   45
 353.596903   -0.749885 3094
  17.094564    0.196660  293
  10.132781    0.701101   86
  27.659948    0.912061  804
   3.472359    0.863837   30
 346.286682    0.717733 1379
   6.366814   -0.563280 1668
  11.152603    1.000631   91
  12.872431   -0.612441 1724
  34.772575   -0.669317 2465
 354.646881   -0.889969 3240
 345.068237    0.643264 1367
   1.516566    0.935790   14
 345.634582    0.716603 1377
  25.244440    0.388282 1076
  26.350418   -0.509349 2730
 354.269806   -0.204194 3105
  22.206190    0.095527  191
  13.542466   -0.924996 1729
 348.535156   -0.660556 3055
   1.463816   -0.472407 1635
   2.098443    0.969694  598
  26.332640   -0.564660 2730
  19.316477    0.440832  143
   1.496240   -0.587212 1635
   7.053723   -0.166947 1681
 351.489441   -0.916206 3067
   2.266781    0.923006   19
  13.720234   -0.229049 1800
  11.821666   -0.014926 1719
  14.160248   -0.310514 2291
 353.493469    0.943876 1441
  19.489868   -0.667680 1855
 351.941986    0.605786 1429
  30.416599   -0.170269 2435
  20.693466    0.367698  340
  20.641220   -0.071420 2028
   6.611746    0.405273   51
  23.557531   -0.111586 2564
 339.620789   -0.599434 2985
  16.980442   -0.499892 1879
  23.460711   -0.962694 2600
  10.101637    0.751175   86
 344.498596    0.279333 1548
 346.626160   -0.454624 3040
  17.354332    0.436692  382
   8.519974    0.289576   68
  23.974310   -1.037750 2477
  15.615059    0.720583  402
 358.754273    0.869705 1488
   2.311330    0.405506   19
  30.437986   -0.054473 2435
   8.075402    0.135390   63
   4.189637    0.636338   36
 348.300323   -0.282759 3055
  11.208078   -0.074422 1716
 345.852936    0.219277 1377
 332.510467    0.604019 1217
   6.243607    1.028569   48
  18.422869   -0.597873 1986
   7.027602    0.513955   57
  24.146860   -0.390032 2519
 355.291687   -0.699756 3113
  19.547314   -0.523351 1950
   7.966072   -0.976428 1685
  33.672492    0.943217  841
   6.167382   -0.514094 1668
  24.207727    0.640689 1022
 347.236694    0.282356 1384
  12.544086    0.275162  107
  10.476557   -0.498859 1710
  21.015743    0.742436  165
  31.882021    1.063581  830
 335.385631    1.001622 1243
 357.813599    0.556490 1477
  27.362875    0.485795  799
  17.474056    0.659560  384
   8.769367   -0.852822 1688
  29.096905   -0.462733 2425
 356.268113   -0.709819 3116
 345.050690   -0.249733 3032
   9.844575    0.445249   81
  22.610222   -0.303899 2667
   1.994955    0.761019   19
 357.634601    0.421465 1477
  19.840668    1.019185  202
   0.078389   -0.672132 1624
 344.215003    0.100008 1548
 350.505646    0.009827 1410
 357.723114   -0.802844 3126
  20.640812    1.135581  148
 351.721039   -0.653274 3075
  34.283220   -0.605074 2461
  27.620874    0.891203  804
 345.872890   -0.080337 3038
 359.408569    0.205075 1623
 357.935730    0.747167 1482
  34.515194    0.214263  847
  31.927864   -0.042758 2446
  12.304984    0.691569  107
  27.564917    0.765475  804
 335.418907    0.983259 1243
  10.183463   -0.907518 1703
  34.342014    0.183912  847
   6.916910    1.024378   53
 346.405518   -0.824797 3040
  28.720844    0.437219  808
  30.556519   -0.891537 2434
 356.331024   -0.795464 3116
  25.022494   -1.059249 2657
  11.904001   -0.467773 1719
 351.230286    0.186103 1415
  10.598357   -0.070977 1710
  23.097124   -0.860836 2606
   5.503381    0.506157   45
   0.676275    0.892532    8
  35.596451   -0.327416 2470
  20.967367    1.091651  165
  33.645538   -0.465860 2453
  21.459267    0.212497  246
 357.211619   -0.574866 3128
   6.073402    0.146171   45
 355.446960    0.264437 1460
  24.090229   -0.204098 2519
  10.584690    0.381599   86
  14.806158   -1.083805 2066
 347.467895   -0.527512 3047
   0.214854    0.200713    0
  14.532101   -0.398697 2065
 355.608276    0.225543 1460
  16.364988   -0.492967 1760
  13.452704   -0.365895 1731
 355.624145   -0.276818 3118
  16.997524    0.641789  138
  23.240034    0.309270  927
  16.907697   -0.617701 1879
   2.171199    0.622267   19
  13.702463    0.714381  116
 347.098633    0.447166 1384
 346.671204    0.282710 1384
  18.008047    0.996304  366
  26.219494   -1.178988 2559
  34.024719   -0.701298 2461
 346.595551   -0.900597 3040
 344.844574    0.235140 1367
   9.078506   -0.774982 1688
 359.180825   -0.766846 3143
  17.192916    0.616544  384
  11.223847    0.011639   93
  28.609671   -0.132465 2422
  26.791416   -0.554201 2546
   4.287260    0.881531   36
  28.699879   -0.164394 2422
 346.566498   -0.779422 3040
   9.556601    0.958859   81
  21.023785   -0.735519 1903
   8.987893   -0.289533 2267
 349.655792    0.103328 1403
  19.881634    1.095568  202
  16.567566    0.365572  212
  22.980375   -0.518889 2665
  27.404331    0.017321  799
 343.701661   -0.886089 3021
  35.116257    0.110259  852
  30.291513   -0.668746 2429
  12.303848    0.355941  107
  21.752878   -0.766440 2389
  20.083296    0.126558  480
 344.792816    0.851004 1367
 354.867798    0.985113 1454
  20.557791    0.322524  448
  15.496386   -0.564921 2099
  12.274766   -0.526200 1719
  30.011637    0.425919  816
  15.862077    0.927405  490
  30.860291   -0.665010 2435
  29.895040    0.291911  816
  16.584988    0.958060  492
  11.818088   -0.597285 1719
 346.215332    0.859763 1379
 346.682312    0.657686 1384
   8.701554    0.383401   72
  27.371908    0.199614  799
 332.647675    0.139541 1263
 356.949585    0.950036 1470
  30.725641   -0.640432 2435
  22.784111    0.880069  981
  14.513097   -0.054695 1812
  18.388308   -0.005897 1886
  21.521811    1.015149  175
  28.188046   -1.017394 2414
  32.355194   -0.047175 2452
  31.385847    0.317760  826
 345.128632   -0.296737 3032
  33.508221   -0.661748 2453
  35.609600   -0.086073 2470
   6.988789   -0.200898 1681
 353.219666    0.518150 1441
 353.837067    0.832460 1447
  30.747997   -0.960730 2435
 348.390289    0.579594 1390
  12.906711   -0.933620 1727
 351.468994   -0.556797 3069
  34.138718    0.010747  841
  28.828258   -0.682275 2422
   6.917266    0.823186   57
   7.904512   -0.759419 1687
  11.956452   -0.020715 1719
 344.659271   -0.650837 3028
 344.659271   -0.650837 3028
  19.976229   -0.917670 1863
   2.367978   -0.436949 1641
   1.019647    0.010865    8
 346.324738    0.026753 1379
   6.705695    0.391682   57
 348.470764   -0.838806 3052
   4.958576   -0.678008 1653
  12.526459   -0.888691 1723
   7.823759    0.284738   63
  20.866631    0.286169  340
  25.436079   -1.152187 2643
 356.183624   -0.075126 3245
  32.757439    0.470262  833
 359.018738    0.524772 1488
 354.384979    0.263626 1447
  14.154585    0.554651  314
 359.326508    0.730653 1491
  33.071426    0.012203  839
 357.909149    0.558638 1482
   2.169483    0.456704   19
 356.500855   -0.044114 3123
  16.994883    1.105199  386
  12.274821    0.377069  107
   1.658320   -0.615639 1635
  18.513596   -0.829508 1975
 357.354645   -0.752306 3128
  16.580187    0.806476  492
  24.860718    0.349185  883
  27.550942    0.272996  803
  10.934604    0.758548   93
   9.716389   -0.589886 1702
  16.050953    0.678875  499
  26.456324    0.851728 1048
  20.488989    1.065198  148
 333.959198    0.855047 1229
 339.694031   -0.682378 2985
  18.535479   -0.870398 1894
  16.659641    1.145581  118
 354.043671   -0.970796 3097
 354.583954   -0.576398 3105
 339.856273    0.727156 1317
  20.890804    1.128047  165
 355.348206    0.603825 1460
  15.025463   -1.062895 2096
 346.648590   -0.471350 3040
   9.287656   -0.909319 1701
   1.248459   -0.429427 1635
  30.780720    0.804354  826
   5.996227   -0.184293 1668
 350.644287   -1.031641 3220
   3.603455    0.464894   30
 349.254211    0.534904 1403
  32.679867   -0.305135 2452
  17.542604    0.405442  291
 347.319891    0.167383 1386
   6.950156    1.002776   57
 353.800751   -0.176277 3097
 355.528905    0.603900 1460
  22.086723   -0.276965 2393
 350.337707    0.955470 1410
   1.382161   -0.578708 1635
  25.109110    0.885477 1095
  12.190136   -0.430553 1719
   8.855388    0.667428   75
  16.646809   -0.826201 1788
 340.527146    0.423264 1317
  15.500636    1.172051  127
  14.387143    0.998730  307
 347.501556   -0.724178 3210
   1.954867    0.688780   19
  14.263343    0.175650  129
   1.355253    0.830477   14
  32.761364   -0.152879 2452
  24.641310    0.969506  897
 356.506445   -0.648666 3123
   3.874398   -0.817866 1652
 335.566802   -0.068245 2898
  16.199114   -0.928973 1789
   3.325726    0.835046   30
  22.281062   -0.479341 2166
  32.736145    0.051348  833
   5.877779   -0.310170 1668
 339.781496    0.506241 1320
 353.729440   -0.172839 3097
  17.124873   -1.004370 2040
 341.351126    0.403954
 339.709141   -0.450504 3166
 332.920894    0.188590 1217
